Date,births,,,,,,,
4/3/1980,9887,,,,,,,
4/4/1980,10033,,,,,,,
4/5/1980,8476,,,,,,,
4/6/1980,8413,,,,,,,
4/7/1980,9863,,,,,,,
4/8/1980,10323,,,,,,,
4/9/1980,9957,,,,,,,
4/10/1980,9943,,,,,,,
4/11/1980,9945,,,,,,,
4/12/1980,8544,,,,,,,
4/13/1980,8281,,,,,,,
4/14/1980,9821,,,,,,,
4/15/1980,10141,,,,,,,
4/16/1980,10130,,,,,,,
4/17/1980,9751,,,,,,,
4/18/1980,9961,,,,,,,
4/19/1980,8642,,,,,,,
4/20/1980,8460,,,,,,,
4/21/1980,10004,,,,,,,
4/22/1980,10344,,,,,,,
4/23/1980,9985,,,,,,,
4/24/1980,9870,,,,,,,
4/25/1980,10007,,,,,,,
4/26/1980,8410,,,,,,,
4/27/1980,7856,,,,,,,
4/28/1980,9926,,,,,,,
4/29/1980,10155,,,,,,,
4/30/1980,9832,,,,,,,
5/1/1980,10131,,,,,,,
5/2/1980,9991,,,,,,,
5/3/1980,8659,,,,,,,
5/4/1980,8086,,,,,,,
5/5/1980,9951,,,,,,,
5/6/1980,10199,,,,,,,
5/7/1980,9524,,,,,,,
5/8/1980,9418,,,,,,,
5/9/1980,9766,,,,,,,
5/10/1980,8431,,,,,,,
5/11/1980,8312,,,,,,,
5/12/1980,9922,,,,,,,
5/13/1980,9967,,,,,,,
5/14/1980,9717,,,,,,,
5/15/1980,9832,,,,,,,
5/16/1980,9842,,,,,,,
5/17/1980,8385,,,,,,,
5/18/1980,8323,,,,,,,
5/19/1980,9984,,,,,,,
5/20/1980,10571,,,,,,,
5/21/1980,9682,,,,,,,
5/22/1980,10109,,,,,,,
5/23/1980,10258,,,,,,,
5/24/1980,8659,,,,,,,
5/25/1980,8462,,,,,,,
5/26/1980,8644,,,,,,,
5/27/1980,10149,,,,,,,
5/28/1980,10198,,,,,,,
5/29/1980,10189,,,,,,,
5/30/1980,10182,,,,,,,
5/31/1980,8574,,,,,,,
6/1/1980,8454,,,,,,,
6/2/1980,9933,,,,,,,
6/3/1980,10258,,,,,,,
6/4/1980,10010,,,,,,,
6/5/1980,9978,,,,,,,
6/6/1980,10222,,,,,,,
6/7/1980,8816,,,,,,,
6/8/1980,8183,,,,,,,
6/9/1980,9666,,,,,,,
6/10/1980,10340,,,,,,,
6/11/1980,10042,,,,,,,
6/12/1980,9966,,,,,,,
6/13/1980,9887,,,,,,,
6/14/1980,8715,,,,,,,
6/15/1980,8674,,,,,,,
6/16/1980,10249,,,,,,,
6/17/1980,10209,,,,,,,
6/18/1980,10336,,,,,,,
6/19/1980,10240,,,,,,,
6/20/1980,10326,,,,,,,
6/21/1980,8812,,,,,,,
6/22/1980,8733,,,,,,,
6/23/1980,10492,,,,,,,
6/24/1980,10859,,,,,,,
6/25/1980,10550,,,,,,,
6/26/1980,10621,,,,,,,
6/27/1980,10688,,,,,,,
6/28/1980,9011,,,,,,,
6/29/1980,8820,,,,,,,
6/30/1980,10371,,,,,,,
7/1/1980,10921,,,,,,,
7/2/1980,10914,,,,,,,
7/3/1980,10694,,,,,,,
7/4/1980,9203,,,,,,,
7/5/1980,9228,,,,,,,
7/6/1980,8917,,,,,,,
7/7/1980,10484,,,,,,,
7/8/1980,11290,,,,,,,
7/9/1980,10800,,,,,,,
7/10/1980,10768,,,,,,,
7/11/1980,11078,,,,,,,
7/12/1980,9270,,,,,,,
7/13/1980,8943,,,,,,,
7/14/1980,10613,,,,,,,
7/15/1980,11095,,,,,,,
7/16/1980,11065,,,,,,,
7/17/1980,11062,,,,,,,
7/18/1980,10696,,,,,,,
7/19/1980,9191,,,,,,,
7/20/1980,9129,,,,,,,
7/21/1980,10853,,,,,,,
7/22/1980,11067,,,,,,,
7/23/1980,10616,,,,,,,
7/24/1980,10615,,,,,,,
7/25/1980,10785,,,,,,,
7/26/1980,9429,,,,,,,
7/27/1980,9139,,,,,,,
7/28/1980,10926,,,,,,,
7/29/1980,11461,,,,,,,
7/30/1980,11126,,,,,,,
7/31/1980,10975,,,,,,,
8/1/1980,11006,,,,,,,
8/2/1980,9585,,,,,,,
8/3/1980,9176,,,,,,,
8/4/1980,10783,,,,,,,
8/5/1980,11194,,,,,,,
8/6/1980,10785,,,,,,,
8/7/1980,11044,,,,,,,
8/8/1980,11492,,,,,,,
8/9/1980,9466,,,,,,,
8/10/1980,9145,,,,,,,
8/11/1980,11026,,,,,,,
8/12/1980,11371,,,,,,,
8/13/1980,10923,,,,,,,
8/14/1980,10756,,,,,,,
8/15/1980,10897,,,,,,,
8/16/1980,9361,,,,,,,
8/17/1980,9001,,,,,,,
8/18/1980,10933,,,,,,,
8/19/1980,11193,,,,,,,
8/20/1980,10942,,,,,,,
8/21/1980,10811,,,,,,,
8/22/1980,10779,,,,,,,
8/23/1980,9271,,,,,,,
8/24/1980,9103,,,,,,,
8/25/1980,10910,,,,,,,
8/26/1980,11151,,,,,,,
8/27/1980,11005,,,,,,,
8/28/1980,11007,,,,,,,
8/29/1980,10925,,,,,,,
8/30/1980,9510,,,,,,,
8/31/1980,9092,,,,,,,
9/1/1980,9129,,,,,,,
9/2/1980,11057,,,,,,,
9/3/1980,11174,,,,,,,
9/4/1980,11039,,,,,,,
9/5/1980,11013,,,,,,,
9/6/1980,9545,,,,,,,
9/7/1980,9287,,,,,,,
9/8/1980,10900,,,,,,,
9/9/1980,11019,,,,,,,
9/10/1980,11003,,,,,,,
9/11/1980,10796,,,,,,,
9/12/1980,11198,,,,,,,
9/13/1980,9673,,,,,,,
9/14/1980,9499,,,,,,,
9/15/1980,11424,,,,,,,
9/16/1980,11414,,,,,,,
9/17/1980,11292,,,,,,,
9/18/1980,11317,,,,,,,
9/19/1980,11326,,,,,,,
9/20/1980,9967,,,,,,,
9/21/1980,9773,,,,,,,
9/22/1980,11613,,,,,,,
9/23/1980,11722,,,,,,,
9/24/1980,11333,,,,,,,
9/25/1980,10977,,,,,,,
9/26/1980,11163,,,,,,,
9/27/1980,9754,,,,,,,
9/28/1980,9263,,,,,,,
9/29/1980,11099,,,,,,,
9/30/1980,11301,,,,,,,
10/1/1980,11104,,,,,,,
10/2/1980,10929,,,,,,,
10/3/1980,11048,,,,,,,
10/4/1980,9352,,,,,,,
10/5/1980,9013,,,,,,,
10/6/1980,10539,,,,,,,
10/7/1980,10602,,,,,,,
10/8/1980,10827,,,,,,,
10/9/1980,10684,,,,,,,
10/10/1980,10754,,,,,,,
10/11/1980,8984,,,,,,,
10/12/1980,8674,,,,,,,
10/13/1980,10093,,,,,,,
10/14/1980,10612,,,,,,,
10/15/1980,10580,,,,,,,
10/16/1980,10232,,,,,,,
10/17/1980,10328,,,,,,,
10/18/1980,8970,,,,,,,
10/19/1980,8669,,,,,,,
10/20/1980,10289,,,,,,,
10/21/1980,10373,,,,,,,
10/22/1980,10089,,,,,,,
10/23/1980,10051,,,,,,,
10/24/1980,10380,,,,,,,
10/25/1980,8870,,,,,,,
10/26/1980,9159,,,,,,,
10/27/1980,10100,,,,,,,
10/28/1980,10327,,,,,,,
10/29/1980,10081,,,,,,,
10/30/1980,9982,,,,,,,
10/31/1980,10101,,,,,,,
11/1/1980,8851,,,,,,,
11/2/1980,8641,,,,,,,
11/3/1980,10289,,,,,,,
11/4/1980,10465,,,,,,,
11/5/1980,10373,,,,,,,
11/6/1980,10128,,,,,,,
11/7/1980,10517,,,,,,,
11/8/1980,8906,,,,,,,
11/9/1980,8745,,,,,,,
11/10/1980,10249,,,,,,,
11/11/1980,10326,,,,,,,
11/12/1980,10059,,,,,,,
11/13/1980,9930,,,,,,,
11/14/1980,10413,,,,,,,
11/15/1980,8829,,,,,,,
11/16/1980,8563,,,,,,,
11/17/1980,10175,,,,,,,
11/18/1980,10500,,,,,,,
11/19/1980,10180,,,,,,,
11/20/1980,9977,,,,,,,
11/21/1980,10243,,,,,,,
11/22/1980,8680,,,,,,,
11/23/1980,8443,,,,,,,
11/24/1980,10447,,,,,,,
11/25/1980,10496,,,,,,,
11/26/1980,10236,,,,,,,
11/27/1980,8134,,,,,,,
11/28/1980,9649,,,,,,,
11/29/1980,8821,,,,,,,
11/30/1980,8830,,,,,,,
12/1/1980,10225,,,,,,,
12/2/1980,10711,,,,,,,
12/3/1980,10105,,,,,,,
12/4/1980,9925,,,,,,,
12/5/1980,10288,,,,,,,
12/6/1980,8659,,,,,,,
12/7/1980,8513,,,,,,,
12/8/1980,10368,,,,,,,
12/9/1980,10322,,,,,,,
12/10/1980,10120,,,,,,,
12/11/1980,9998,,,,,,,
12/12/1980,10039,,,,,,,
12/13/1980,8758,,,,,,,
12/14/1980,8523,,,,,,,
12/15/1980,10508,,,,,,,
12/16/1980,10772,,,,,,,
12/17/1980,10524,,,,,,,
12/18/1980,10580,,,,,,,
12/19/1980,10662,,,,,,,
12/20/1980,8526,,,,,,,
12/21/1980,8289,,,,,,,
12/22/1980,10035,,,,,,,
12/23/1980,10118,,,,,,,
12/24/1980,8979,,,,,,,
12/25/1980,7979,,,,,,,
12/26/1980,9313,,,,,,,
12/27/1980,8748,,,,,,,
12/28/1980,8576,,,,,,,
12/29/1980,10881,,,,,,,
12/30/1980,11603,,,,,,,
12/31/1980,10947,,,,,,,
1/1/1981,8299,,,,,,,
1/2/1981,9045,,,,,,,
1/3/1981,8458,,,,,,,
1/4/1981,8295,,,,,,,
1/5/1981,9614,,,,,,,
1/6/1981,10128,,,,,,,
1/7/1981,10140,,,,,,,
1/8/1981,9423,,,,,,,
1/9/1981,9702,,,,,,,
1/10/1981,8449,,,,,,,
1/11/1981,8276,,,,,,,
1/12/1981,9900,,,,,,,
1/13/1981,10163,,,,,,,
1/14/1981,10419,,,,,,,
1/15/1981,10157,,,,,,,
1/16/1981,10164,,,,,,,
1/17/1981,8601,,,,,,,
1/18/1981,8402,,,,,,,
1/19/1981,10368,,,,,,,
1/20/1981,10455,,,,,,,
1/21/1981,10166,,,,,,,
1/22/1981,10003,,,,,,,
1/23/1981,10123,,,,,,,
1/24/1981,8825,,,,,,,
1/25/1981,8369,,,,,,,
1/26/1981,10213,,,,,,,
1/27/1981,10346,,,,,,,
1/28/1981,10145,,,,,,,
1/29/1981,9874,,,,,,,
1/30/1981,10106,,,,,,,
1/31/1981,8457,,,,,,,
2/1/1981,8474,,,,,,,
2/2/1981,10285,,,,,,,
2/3/1981,10231,,,,,,,
2/4/1981,10083,,,,,,,
2/5/1981,9985,,,,,,,
2/6/1981,10099,,,,,,,
2/7/1981,8563,,,,,,,
2/8/1981,8611,,,,,,,
2/9/1981,10313,,,,,,,
2/10/1981,10355,,,,,,,
2/11/1981,10112,,,,,,,
2/12/1981,10332,,,,,,,
2/13/1981,9670,,,,,,,
2/14/1981,9114,,,,,,,
2/15/1981,8538,,,,,,,
2/16/1981,9796,,,,,,,
2/17/1981,10409,,,,,,,
2/18/1981,10313,,,,,,,
2/19/1981,10337,,,,,,,
2/20/1981,10368,,,,,,,
2/21/1981,8975,,,,,,,
2/22/1981,8657,,,,,,,
2/23/1981,10157,,,,,,,
2/24/1981,10423,,,,,,,
2/25/1981,10270,,,,,,,
2/26/1981,10054,,,,,,,
2/27/1981,10226,,,,,,,
2/28/1981,8892,,,,,,,
3/1/1981,8534,,,,,,,
3/2/1981,10130,,,,,,,
3/3/1981,10471,,,,,,,
3/4/1981,10277,,,,,,,
3/5/1981,10168,,,,,,,
3/6/1981,10134,,,,,,,
3/7/1981,8697,,,,,,,
3/8/1981,8369,,,,,,,
3/9/1981,9912,,,,,,,
3/10/1981,10348,,,,,,,
3/11/1981,10184,,,,,,,
3/12/1981,10137,,,,,,,
3/13/1981,9961,,,,,,,
3/14/1981,8937,,,,,,,
3/15/1981,8338,,,,,,,
3/16/1981,10269,,,,,,,
3/17/1981,10731,,,,,,,
3/18/1981,10129,,,,,,,
3/19/1981,10030,,,,,,,
3/20/1981,10184,,,,,,,
3/21/1981,8773,,,,,,,
3/22/1981,8458,,,,,,,
3/23/1981,10040,,,,,,,
3/24/1981,10453,,,,,,,
3/25/1981,10090,,,,,,,
3/26/1981,10193,,,,,,,
3/27/1981,10454,,,,,,,
3/28/1981,8835,,,,,,,
3/29/1981,8532,,,,,,,
3/30/1981,10063,,,,,,,
3/31/1981,10327,,,,,,,
4/1/1981,9860,,,,,,,
4/2/1981,10004,,,,,,,
4/3/1981,10151,,,,,,,
4/4/1981,8888,,,,,,,
4/5/1981,8378,,,,,,,
4/6/1981,9988,,,,,,,
4/7/1981,10356,,,,,,,
4/8/1981,10034,,,,,,,
4/9/1981,10052,,,,,,,
4/10/1981,10115,,,,,,,
4/11/1981,8702,,,,,,,
4/12/1981,8338,,,,,,,
4/13/1981,9736,,,,,,,
4/14/1981,10277,,,,,,,
4/15/1981,9966,,,,,,,
4/16/1981,9634,,,,,,,
4/17/1981,9593,,,,,,,
4/18/1981,8349,,,,,,,
4/19/1981,8122,,,,,,,
4/20/1981,9558,,,,,,,
4/21/1981,10155,,,,,,,
4/22/1981,9992,,,,,,,
4/23/1981,10078,,,,,,,
4/24/1981,9921,,,,,,,
4/25/1981,8431,,,,,,,
4/26/1981,7756,,,,,,,
4/27/1981,9657,,,,,,,
4/28/1981,10242,,,,,,,
4/29/1981,9959,,,,,,,
4/30/1981,9675,,,,,,,
5/1/1981,10047,,,,,,,
5/2/1981,8329,,,,,,,
5/3/1981,8115,,,,,,,
5/4/1981,9755,,,,,,,
5/5/1981,10383,,,,,,,
5/6/1981,9884,,,,,,,
5/7/1981,9906,,,,,,,
5/8/1981,10086,,,,,,,
5/9/1981,8354,,,,,,,
5/10/1981,8504,,,,,,,
5/11/1981,9942,,,,,,,
5/12/1981,10076,,,,,,,
5/13/1981,9895,,,,,,,
5/14/1981,10145,,,,,,,
5/15/1981,10195,,,,,,,
5/16/1981,8518,,,,,,,
5/17/1981,8194,,,,,,,
5/18/1981,10159,,,,,,,
5/19/1981,10309,,,,,,,
5/20/1981,10086,,,,,,,
5/21/1981,10182,,,,,,,
5/22/1981,10424,,,,,,,
5/23/1981,8760,,,,,,,
5/24/1981,8344,,,,,,,
5/25/1981,8843,,,,,,,
5/26/1981,10471,,,,,,,
5/27/1981,10674,,,,,,,
5/28/1981,10400,,,,,,,
5/29/1981,10411,,,,,,,
5/30/1981,8852,,,,,,,
5/31/1981,8598,,,,,,,
6/1/1981,10077,,,,,,,
6/2/1981,10355,,,,,,,
6/3/1981,10195,,,,,,,
6/4/1981,10208,,,,,,,
6/5/1981,10366,,,,,,,
6/6/1981,8965,,,,,,,
6/7/1981,8638,,,,,,,
6/8/1981,10206,,,,,,,
6/9/1981,10569,,,,,,,
6/10/1981,10379,,,,,,,
6/11/1981,10131,,,,,,,
6/12/1981,10162,,,,,,,
6/13/1981,8853,,,,,,,
6/14/1981,8484,,,,,,,
6/15/1981,10182,,,,,,,
6/16/1981,10749,,,,,,,
6/17/1981,10414,,,,,,,
6/18/1981,10072,,,,,,,
6/19/1981,10522,,,,,,,
6/20/1981,9012,,,,,,,
6/21/1981,8713,,,,,,,
6/22/1981,10597,,,,,,,
6/23/1981,10540,,,,,,,
6/24/1981,10325,,,,,,,
6/25/1981,10377,,,,,,,
6/26/1981,10524,,,,,,,
6/27/1981,8649,,,,,,,
6/28/1981,8599,,,,,,,
6/29/1981,10502,,,,,,,
6/30/1981,11057,,,,,,,
7/1/1981,10679,,,,,,,
7/2/1981,10657,,,,,,,
7/3/1981,9717,,,,,,,
7/4/1981,8935,,,,,,,
7/5/1981,8875,,,,,,,
7/6/1981,10602,,,,,,,
7/7/1981,11498,,,,,,,
7/8/1981,11205,,,,,,,
7/9/1981,11146,,,,,,,
7/10/1981,11364,,,,,,,
7/11/1981,9452,,,,,,,
7/12/1981,8997,,,,,,,
7/13/1981,10618,,,,,,,
7/14/1981,11577,,,,,,,
7/15/1981,11108,,,,,,,
7/16/1981,10942,,,,,,,
7/17/1981,11126,,,,,,,
7/18/1981,9333,,,,,,,
7/19/1981,8993,,,,,,,
7/20/1981,11111,,,,,,,
7/21/1981,11313,,,,,,,
7/22/1981,11064,,,,,,,
7/23/1981,10965,,,,,,,
7/24/1981,11010,,,,,,,
7/25/1981,9430,,,,,,,
7/26/1981,9254,,,,,,,
7/27/1981,10893,,,,,,,
7/28/1981,11479,,,,,,,
7/29/1981,11211,,,,,,,
7/30/1981,11000,,,,,,,
7/31/1981,11211,,,,,,,
8/1/1981,9733,,,,,,,
8/2/1981,9276,,,,,,,
8/3/1981,11152,,,,,,,
8/4/1981,11697,,,,,,,
8/5/1981,11438,,,,,,,
8/6/1981,11153,,,,,,,
8/7/1981,11256,,,,,,,
8/8/1981,9803,,,,,,,
8/9/1981,9360,,,,,,,
8/10/1981,11052,,,,,,,
8/11/1981,11242,,,,,,,
8/12/1981,11357,,,,,,,
8/13/1981,11088,,,,,,,
8/14/1981,11433,,,,,,,
8/15/1981,9628,,,,,,,
8/16/1981,9282,,,,,,,
8/17/1981,11048,,,,,,,
8/18/1981,11407,,,,,,,
8/19/1981,11059,,,,,,,
8/20/1981,10956,,,,,,,
8/21/1981,11091,,,,,,,
8/22/1981,9740,,,,,,,
8/23/1981,9225,,,,,,,
8/24/1981,11147,,,,,,,
8/25/1981,11407,,,,,,,
8/26/1981,11198,,,,,,,
8/27/1981,11059,,,,,,,
8/28/1981,11260,,,,,,,
8/29/1981,9667,,,,,,,
8/30/1981,9261,,,,,,,
8/31/1981,11050,,,,,,,
9/1/1981,11156,,,,,,,
9/2/1981,10922,,,,,,,
9/3/1981,10894,,,,,,,
9/4/1981,11180,,,,,,,
9/5/1981,9354,,,,,,,
9/6/1981,9095,,,,,,,
9/7/1981,9213,,,,,,,
9/8/1981,11071,,,,,,,
9/9/1981,11356,,,,,,,
9/10/1981,11245,,,,,,,
9/11/1981,11471,,,,,,,
9/12/1981,9561,,,,,,,
9/13/1981,9396,,,,,,,
9/14/1981,11377,,,,,,,
9/15/1981,11422,,,,,,,
9/16/1981,11365,,,,,,,
9/17/1981,11071,,,,,,,
9/18/1981,11148,,,,,,,
9/19/1981,9609,,,,,,,
9/20/1981,9532,,,,,,,
9/21/1981,11262,,,,,,,
9/22/1981,11488,,,,,,,
9/23/1981,11281,,,,,,,
9/24/1981,11201,,,,,,,
9/25/1981,11460,,,,,,,
9/26/1981,9703,,,,,,,
9/27/1981,9337,,,,,,,
9/28/1981,11341,,,,,,,
9/29/1981,11074,,,,,,,
9/30/1981,10992,,,,,,,
10/1/1981,10881,,,,,,,
10/2/1981,11018,,,,,,,
10/3/1981,9318,,,,,,,
10/4/1981,8905,,,,,,,
10/5/1981,10874,,,,,,,
10/6/1981,10899,,,,,,,
10/7/1981,10483,,,,,,,
10/8/1981,10405,,,,,,,
10/9/1981,10905,,,,,,,
10/10/1981,9313,,,,,,,
10/11/1981,8756,,,,,,,
10/12/1981,10372,,,,,,,
10/13/1981,10616,,,,,,,
10/14/1981,10214,,,,,,,
10/15/1981,10456,,,,,,,
10/16/1981,10716,,,,,,,
10/17/1981,8537,,,,,,,
10/18/1981,8540,,,,,,,
10/19/1981,10023,,,,,,,
10/20/1981,10277,,,,,,,
10/21/1981,10460,,,,,,,
10/22/1981,10267,,,,,,,
10/23/1981,10316,,,,,,,
10/24/1981,8687,,,,,,,
10/25/1981,8733,,,,,,,
10/26/1981,10044,,,,,,,
10/27/1981,10452,,,,,,,
10/28/1981,10153,,,,,,,
10/29/1981,10111,,,,,,,
10/30/1981,10302,,,,,,,
10/31/1981,8643,,,,,,,
11/1/1981,8358,,,,,,,
11/2/1981,10303,,,,,,,
11/3/1981,10397,,,,,,,
11/4/1981,10350,,,,,,,
11/5/1981,10315,,,,,,,
11/6/1981,10678,,,,,,,
11/7/1981,8797,,,,,,,
11/8/1981,8471,,,,,,,
11/9/1981,10155,,,,,,,
11/10/1981,10356,,,,,,,
11/11/1981,10050,,,,,,,
11/12/1981,10256,,,,,,,
11/13/1981,9919,,,,,,,
11/14/1981,8796,,,,,,,
11/15/1981,8499,,,,,,,
11/16/1981,10453,,,,,,,
11/17/1981,10765,,,,,,,
11/18/1981,10144,,,,,,,
11/19/1981,10224,,,,,,,
11/20/1981,10574,,,,,,,
11/21/1981,8746,,,,,,,
11/22/1981,8427,,,,,,,
11/23/1981,10335,,,,,,,
11/24/1981,10528,,,,,,,
11/25/1981,10452,,,,,,,
11/26/1981,8154,,,,,,,
11/27/1981,9650,,,,,,,
11/28/1981,8487,,,,,,,
11/29/1981,8528,,,,,,,
11/30/1981,10217,,,,,,,
12/1/1981,10880,,,,,,,
12/2/1981,10456,,,,,,,
12/3/1981,10113,,,,,,,
12/4/1981,9920,,,,,,,
12/5/1981,8560,,,,,,,
12/6/1981,8316,,,,,,,
12/7/1981,10090,,,,,,,
12/8/1981,10621,,,,,,,
12/9/1981,10112,,,,,,,
12/10/1981,9935,,,,,,,
12/11/1981,10164,,,,,,,
12/12/1981,8635,,,,,,,
12/13/1981,8284,,,,,,,
12/14/1981,10365,,,,,,,
12/15/1981,10799,,,,,,,
12/16/1981,10333,,,,,,,
12/17/1981,10672,,,,,,,
12/18/1981,10853,,,,,,,
12/19/1981,8664,,,,,,,
12/20/1981,8173,,,,,,,
12/21/1981,10562,,,,,,,
12/22/1981,10567,,,,,,,
12/23/1981,9841,,,,,,,
12/24/1981,8741,,,,,,,
12/25/1981,8023,,,,,,,
12/26/1981,8352,,,,,,,
12/27/1981,8653,,,,,,,
12/28/1981,11045,,,,,,,
12/29/1981,11279,,,,,,,
12/30/1981,11036,,,,,,,
12/31/1981,10394,,,,,,,
1/1/1982,8560,,,,,,,
1/2/1982,8308,,,,,,,
1/3/1982,8606,,,,,,,
1/4/1982,9958,,,,,,,
1/5/1982,10253,,,,,,,
1/6/1982,10182,,,,,,,
1/7/1982,9949,,,,,,,
1/8/1982,10087,,,,,,,
1/9/1982,8484,,,,,,,
1/10/1982,8387,,,,,,,
1/11/1982,10226,,,,,,,
1/12/1982,10452,,,,,,,
1/13/1982,10182,,,,,,,
1/14/1982,10100,,,,,,,
1/15/1982,9969,,,,,,,
1/16/1982,8705,,,,,,,
1/17/1982,8522,,,,,,,
1/18/1982,10253,,,,,,,
1/19/1982,10708,,,,,,,
1/20/1982,10334,,,,,,,
1/21/1982,10176,,,,,,,
1/22/1982,10425,,,,,,,
1/23/1982,8706,,,,,,,
1/24/1982,8532,,,,,,,
1/25/1982,10232,,,,,,,
1/26/1982,10457,,,,,,,
1/27/1982,10156,,,,,,,
1/28/1982,10113,,,,,,,
1/29/1982,10207,,,,,,,
1/30/1982,8726,,,,,,,
1/31/1982,8380,,,,,,,
2/1/1982,10222,,,,,,,
2/2/1982,10426,,,,,,,
2/3/1982,10169,,,,,,,
2/4/1982,10070,,,,,,,
2/5/1982,10242,,,,,,,
2/6/1982,8804,,,,,,,
2/7/1982,8514,,,,,,,
2/8/1982,10362,,,,,,,
2/9/1982,10551,,,,,,,
2/10/1982,10424,,,,,,,
2/11/1982,10402,,,,,,,
2/12/1982,10474,,,,,,,
2/13/1982,8963,,,,,,,
2/14/1982,8680,,,,,,,
2/15/1982,10206,,,,,,,
2/16/1982,10737,,,,,,,
2/17/1982,10532,,,,,,,
2/18/1982,10366,,,,,,,
2/19/1982,10375,,,,,,,
2/20/1982,8923,,,,,,,
2/21/1982,8709,,,,,,,
2/22/1982,10577,,,,,,,
2/23/1982,10474,,,,,,,
2/24/1982,10462,,,,,,,
2/25/1982,10367,,,,,,,
2/26/1982,10047,,,,,,,
2/27/1982,8852,,,,,,,
2/28/1982,8384,,,,,,,
3/1/1982,10257,,,,,,,
3/2/1982,10679,,,,,,,
3/3/1982,10506,,,,,,,
3/4/1982,10205,,,,,,,
3/5/1982,10476,,,,,,,
3/6/1982,8768,,,,,,,
3/7/1982,8399,,,,,,,
3/8/1982,10293,,,,,,,
3/9/1982,10417,,,,,,,
3/10/1982,10424,,,,,,,
3/11/1982,10233,,,,,,,
3/12/1982,10369,,,,,,,
3/13/1982,8966,,,,,,,
3/14/1982,8402,,,,,,,
3/15/1982,10098,,,,,,,
3/16/1982,10547,,,,,,,
3/17/1982,10583,,,,,,,
3/18/1982,10447,,,,,,,
3/19/1982,10259,,,,,,,
3/20/1982,8705,,,,,,,
3/21/1982,8313,,,,,,,
3/22/1982,10056,,,,,,,
3/23/1982,10338,,,,,,,
3/24/1982,10210,,,,,,,
3/25/1982,10238,,,,,,,
3/26/1982,10280,,,,,,,
3/27/1982,8568,,,,,,,
3/28/1982,8214,,,,,,,
3/29/1982,10216,,,,,,,
3/30/1982,10481,,,,,,,
3/31/1982,10271,,,,,,,
4/1/1982,10118,,,,,,,
4/2/1982,10528,,,,,,,
4/3/1982,8955,,,,,,,
4/4/1982,8432,,,,,,,
4/5/1982,10128,,,,,,,
4/6/1982,10620,,,,,,,
4/7/1982,9974,,,,,,,
4/8/1982,10158,,,,,,,
4/9/1982,10099,,,,,,,
4/10/1982,8385,,,,,,,
4/11/1982,7914,,,,,,,
4/12/1982,9991,,,,,,,
4/13/1982,10350,,,,,,,
4/14/1982,10233,,,,,,,
4/15/1982,10295,,,,,,,
4/16/1982,10275,,,,,,,
4/17/1982,8852,,,,,,,
4/18/1982,8195,,,,,,,
4/19/1982,10172,,,,,,,
4/20/1982,10603,,,,,,,
4/21/1982,10030,,,,,,,
4/22/1982,9958,,,,,,,
4/23/1982,10011,,,,,,,
4/24/1982,8494,,,,,,,
4/25/1982,7855,,,,,,,
4/26/1982,10369,,,,,,,
4/27/1982,10270,,,,,,,
4/28/1982,10262,,,,,,,
4/29/1982,9911,,,,,,,
4/30/1982,10396,,,,,,,
5/1/1982,8720,,,,,,,
5/2/1982,8407,,,,,,,
5/3/1982,10442,,,,,,,
5/4/1982,10632,,,,,,,
5/5/1982,10409,,,,,,,
5/6/1982,10372,,,,,,,
5/7/1982,10494,,,,,,,
5/8/1982,8755,,,,,,,
5/9/1982,8592,,,,,,,
5/10/1982,10616,,,,,,,
5/11/1982,10703,,,,,,,
5/12/1982,10428,,,,,,,
5/13/1982,10131,,,,,,,
5/14/1982,10497,,,,,,,
5/15/1982,8867,,,,,,,
5/16/1982,8419,,,,,,,
5/17/1982,10571,,,,,,,
5/18/1982,10800,,,,,,,
5/19/1982,10517,,,,,,,
5/20/1982,10400,,,,,,,
5/21/1982,10545,,,,,,,
5/22/1982,8605,,,,,,,
5/23/1982,8460,,,,,,,
5/24/1982,10406,,,,,,,
5/25/1982,10932,,,,,,,
5/26/1982,10854,,,,,,,
5/27/1982,10708,,,,,,,
5/28/1982,10683,,,,,,,
5/29/1982,8965,,,,,,,
5/30/1982,8719,,,,,,,
5/31/1982,8997,,,,,,,
6/1/1982,10498,,,,,,,
6/2/1982,10712,,,,,,,
6/3/1982,10635,,,,,,,
6/4/1982,10591,,,,,,,
6/5/1982,8920,,,,,,,
6/6/1982,8765,,,,,,,
6/7/1982,10383,,,,,,,
6/8/1982,10636,,,,,,,
6/9/1982,10353,,,,,,,
6/10/1982,10703,,,,,,,
6/11/1982,10629,,,,,,,
6/12/1982,9125,,,,,,,
6/13/1982,8508,,,,,,,
6/14/1982,10482,,,,,,,
6/15/1982,10943,,,,,,,
6/16/1982,10953,,,,,,,
6/17/1982,10731,,,,,,,
6/18/1982,10880,,,,,,,
6/19/1982,8948,,,,,,,
6/20/1982,8798,,,,,,,
6/21/1982,10786,,,,,,,
6/22/1982,11050,,,,,,,
6/23/1982,10758,,,,,,,
6/24/1982,10839,,,,,,,
6/25/1982,11016,,,,,,,
6/26/1982,9216,,,,,,,
6/27/1982,8982,,,,,,,
6/28/1982,10978,,,,,,,
6/29/1982,11456,,,,,,,
6/30/1982,10962,,,,,,,
7/1/1982,10924,,,,,,,
7/2/1982,10893,,,,,,,
7/3/1982,9293,,,,,,,
